player_id,best_position,first_position,second_position,third_position,w_f,sm,level_a_w,level_d_w
9055,ST,ST,NP,NP,3,3,3,2
9056,GK,GK,NP,NP,2,1,2,2
9057,LB,LB,CDM,NP,3,2,3,3
9058,RB,CDM,CM,RB,3,2,2,2
9059,ST,ST,NP,NP,4,2,2,1
9060,RM,CAM,CM,NP,3,3,3,2
9061,LB,LB,LWB,NP,2,3,3,3
9062,CDM,CM,CDM,NP,4,2,2,2
9063,CB,CB,NP,NP,3,2,2,3
9064,GK,GK,NP,NP,3,1,2,2
9065,LWB,LWB,LB,NP,3,2,2,2
9066,CB,CB,NP,NP,3,2,2,2
9067,CB,CB,NP,NP,3,2,2,3
9068,ST,ST,NP,NP,3,3,3,2
9069,GK,GK,NP,NP,3,1,2,2
9070,GK,GK,NP,NP,2,1,2,2
9071,LWB,LWB,LB,NP,3,2,3,2
9072,CDM,CM,CDM,NP,3,3,2,3
9073,CB,CB,NP,NP,3,2,1,2
9074,ST,CAM,ST,NP,3,3,2,1
9075,RB,RB,NP,NP,3,2,2,2
9076,CB,CB,NP,NP,3,2,1,2
9077,CB,CB,NP,NP,3,2,2,2
9078,LB,LB,NP,NP,3,2,3,2
9079,CB,CDM,CM,RB,3,2,2,3
9080,RM,RM,LM,RW,3,3,2,3
9081,CB,CB,NP,NP,3,2,2,2
9082,CDM,CM,CDM,NP,3,3,2,3
9083,CB,CB,RB,NP,2,2,2,2
9084,CDM,CDM,CM,NP,3,2,2,3
9085,GK,GK,NP,NP,2,1,2,2
9086,CDM,CDM,CM,NP,2,3,2,3
9087,CAM,CAM,CM,RM,3,3,3,1
9088,ST,ST,CF,NP,3,3,2,2
9089,RB,RB,NP,NP,3,3,3,2
9090,RM,LW,LM,NP,3,3,3,2
9091,RM,CM,CDM,NP,3,3,2,2
9092,RW,ST,NP,NP,3,3,3,3
9093,LB,LB,LM,NP,3,3,3,2
9094,CDM,CB,NP,NP,3,2,1,3
9095,LB,LB,NP,NP,3,3,2,1
9096,RB,RB,CDM,RM,5,2,3,3
9097,ST,ST,RM,CAM,3,4,2,2
9098,ST,ST,NP,NP,3,2,3,2
9099,LM,LM,RM,NP,3,3,3,2
9100,CM,CDM,NP,NP,3,3,2,2
9101,CAM,CM,NP,NP,3,3,2,2
9102,CAM,CM,RM,CDM,3,3,3,3
9103,LB,LB,LM,LW,3,2,3,2
9104,RB,RB,CM,LB,3,2,2,3
9105,CDM,CDM,NP,NP,3,2,2,2
9106,CB,CB,NP,NP,2,2,2,3
9107,LWB,LB,NP,NP,3,2,2,3
9108,ST,ST,RW,LW,4,2,3,2
9109,CDM,CDM,CM,NP,3,3,1,3
9110,CAM,CM,CDM,RM,3,3,2,2
9111,CM,CDM,RM,NP,4,3,2,2
9112,LB,LB,CB,NP,3,3,2,2
9113,GK,GK,NP,NP,3,1,2,2
9114,ST,ST,LW,NP,3,2,3,1
9115,CB,CB,NP,NP,2,2,1,2
9116,CB,CB,NP,NP,2,2,2,2
9117,GK,GK,NP,NP,3,1,2,2
9118,GK,GK,NP,NP,2,1,2,2
9119,ST,ST,NP,NP,3,3,2,2
9120,ST,ST,NP,NP,3,3,3,2
9121,CM,CM,CDM,NP,3,3,2,2
9122,CM,CDM,CM,NP,3,3,2,2
9123,CAM,CAM,RM,CM,4,3,3,2
9124,CDM,CDM,CM,NP,2,3,3,3
9125,CB,CB,NP,NP,3,2,2,3
9126,RB,RB,NP,NP,3,2,2,3
9127,CM,CM,CDM,NP,4,3,3,2
9128,RM,RM,LM,CM,3,3,3,2
9129,CDM,CB,CDM,NP,3,2,2,2
9130,CAM,CAM,LM,NP,3,3,2,2
9131,LWB,CDM,LB,NP,3,2,2,2
9132,GK,GK,NP,NP,2,1,2,2
9133,CB,CB,NP,NP,3,2,2,2
9134,CB,CB,NP,NP,3,2,2,2
9135,LB,LB,NP,NP,3,2,3,2
9136,CDM,CM,CDM,NP,2,2,2,2
9137,RWB,RB,NP,NP,3,2,2,2
9138,CDM,CDM,NP,NP,3,2,2,2
9139,GK,GK,NP,NP,3,1,2,2
9140,RB,RB,NP,NP,3,2,2,2
9141,CDM,CM,CDM,LM,2,2,3,3
9142,CB,CB,NP,NP,2,2,2,3
9143,ST,RM,NP,NP,3,2,2,2
9144,RW,ST,NP,NP,4,3,3,3
9145,CDM,CDM,CM,NP,3,2,2,2
9146,LB,LB,NP,NP,3,2,2,2
9147,CB,CB,NP,NP,2,2,2,3
9148,CB,CB,NP,NP,2,2,2,3
9149,CB,CB,NP,NP,2,2,1,3
9150,CB,CB,RB,NP,3,2,2,2
9151,LM,LM,RM,NP,3,3,3,2
9152,LB,LB,NP,NP,3,2,3,2
9153,GK,GK,NP,NP,4,1,2,2
9154,LM,LM,LW,NP,4,3,2,3
9155,ST,ST,LM,NP,2,3,2,1
9156,CB,CB,RB,CDM,3,3,2,2
9157,LB,LB,NP,NP,2,3,2,2
9158,ST,ST,CF,LM,3,3,2,2
9159,CB,CDM,NP,NP,3,2,2,2
9160,CB,CB,CDM,CM,3,3,2,2
9161,LB,LB,NP,NP,2,2,1,2
9162,ST,CF,ST,NP,4,3,3,3
9163,ST,ST,NP,NP,3,2,2,3
9164,CB,CB,LB,NP,3,2,2,2
9165,CB,CDM,NP,NP,3,2,1,3
9166,RM,RM,LM,NP,3,3,2,3
9167,CM,CDM,CB,NP,3,2,2,2
9168,RB,RB,NP,NP,2,2,2,3
9169,CM,CM,NP,NP,4,3,3,3
9170,CM,CM,CAM,NP,2,3,2,2
9171,CM,CDM,CM,NP,4,3,3,2
9172,RM,ST,LM,NP,2,3,3,2
9173,ST,ST,CF,NP,3,2,2,2
9174,ST,ST,NP,NP,3,2,3,2
9175,GK,GK,NP,NP,2,1,2,2
9176,RM,LM,NP,NP,3,3,2,1
9177,CAM,CM,LM,NP,3,3,3,2
9178,RB,RB,NP,NP,3,2,2,3
9179,CAM,CDM,NP,NP,3,3,2,2
9180,GK,GK,NP,NP,2,1,2,2
9181,LWB,LB,NP,NP,2,2,3,2
9182,GK,GK,NP,NP,3,1,2,2
9183,ST,ST,CF,NP,3,3,3,2
9184,CB,CB,LB,NP,3,2,2,2
9185,CAM,RM,LM,NP,3,3,3,2
9186,LWB,LB,NP,NP,2,2,3,2
9187,CDM,CM,CDM,NP,3,3,2,2
9188,CDM,CDM,CM,CAM,3,3,2,3
9189,CB,CB,NP,NP,3,2,2,2
9190,RM,CAM,ST,CM,3,3,3,2
9191,CB,CB,NP,NP,3,2,2,2
9192,ST,ST,NP,NP,2,2,3,2
9193,LB,LB,NP,NP,3,2,2,2
9194,CB,RB,CB,NP,3,2,2,3
9195,CAM,CM,LM,NP,3,3,2,2
9196,RB,RB,RWB,NP,3,2,2,2
9197,GK,GK,NP,NP,3,1,2,2
9198,CB,CB,NP,NP,3,2,2,2
9199,LM,RM,LM,CAM,4,3,3,3
9200,LM,LM,CAM,NP,4,3,3,2
9201,ST,ST,NP,NP,3,2,2,2
9202,CDM,CDM,CM,NP,3,2,2,2
9203,CB,CB,LB,NP,2,2,2,2
9204,RW,RW,ST,NP,4,3,2,2
9205,CB,CB,NP,NP,3,2,1,3
9206,LM,LM,RB,CB,4,2,3,2
9207,RWB,RB,NP,NP,2,3,2,2
9208,ST,ST,CAM,CM,3,2,3,1
9209,CAM,CAM,LM,NP,5,3,2,2
9210,CM,CM,CDM,NP,4,2,2,3
9211,CB,CB,RB,NP,3,2,2,2
9212,LB,LB,NP,NP,5,3,3,2
9213,LM,LM,CM,CDM,3,3,3,1
9214,CDM,CDM,RB,NP,3,2,2,3
9215,RB,RB,NP,NP,2,2,3,2
9216,CB,CB,NP,NP,3,2,2,2
9217,CB,CB,NP,NP,3,2,2,2
9218,CB,CB,NP,NP,2,2,2,2
9219,CDM,CDM,CM,NP,2,2,2,3
9220,CB,RB,RWB,RM,3,2,2,2
9221,CB,RB,CB,NP,3,2,2,3
9222,CB,CB,NP,NP,2,2,1,2
9223,CDM,CDM,NP,NP,3,2,2,3
9224,CDM,CDM,CM,NP,3,2,2,2
9225,CAM,CM,RM,NP,2,3,2,2
9226,CDM,CM,CDM,NP,3,2,3,2
9227,ST,ST,LW,RW,3,3,2,2
9228,LB,LB,NP,NP,2,2,2,3
9229,LB,LB,NP,NP,2,2,2,2
9230,CM,CM,CDM,NP,3,3,2,2
9231,ST,ST,NP,NP,3,3,3,2
9232,CAM,CDM,NP,NP,3,3,3,2
9233,CAM,CM,CDM,LM,3,3,3,2
9234,RM,RM,NP,NP,3,3,2,3
9235,CB,CB,NP,NP,3,2,2,2
9236,CB,CB,RB,NP,3,2,2,2
9237,CB,CDM,CM,NP,3,2,2,2
9238,ST,ST,LW,NP,3,3,2,2
9239,GK,GK,NP,NP,2,1,2,2
9240,RW,RW,LW,NP,3,3,2,2
9241,GK,GK,NP,NP,2,1,2,2
9242,GK,GK,NP,NP,2,1,2,2
9243,RB,RB,NP,NP,2,2,3,2
9244,ST,ST,NP,NP,3,2,2,1
9245,CB,CB,NP,NP,3,2,2,2
9246,LM,LB,RB,LM,3,2,3,2
9247,CM,CM,CDM,NP,2,3,2,3
9248,RB,RB,NP,NP,3,3,2,2
9249,ST,ST,NP,NP,3,2,3,1
9250,LWB,LB,LWB,NP,3,2,3,3
9251,LWB,LB,NP,NP,3,3,2,2
9252,RWB,RB,RWB,RM,3,2,3,2
9253,LB,LB,NP,NP,3,2,2,2
9254,CAM,LM,ST,NP,4,3,2,1
9255,RM,RM,LM,NP,4,2,3,3
9256,CB,CB,NP,NP,3,2,2,2
9257,GK,GK,NP,NP,2,1,2,2
9258,RW,RW,ST,CAM,3,3,2,2
9259,CDM,CDM,CM,NP,2,3,1,3
9260,LB,LB,NP,NP,4,2,2,2
9261,CB,RB,NP,NP,3,2,2,2
9262,RM,CM,CDM,NP,3,3,3,3
9263,LB,LB,NP,NP,2,2,2,2
9264,LM,LM,LB,RM,4,2,2,2
9265,ST,ST,RW,NP,3,2,3,1
9266,LB,LB,NP,NP,2,3,3,2
9267,RB,RB,NP,NP,2,2,2,1
9268,CB,CB,NP,NP,3,2,2,2
9269,CB,CB,RB,NP,2,2,2,3
9270,GK,GK,NP,NP,3,1,2,2
9271,CB,CB,NP,NP,2,2,2,2
9272,CDM,CM,NP,NP,3,2,2,2
9273,RW,RW,RWB,RM,3,3,3,3
9274,LB,LB,RB,NP,2,2,3,2
9275,CDM,CM,CDM,NP,3,2,2,3
9276,CAM,CAM,CM,CDM,3,3,2,2
9277,CB,CB,RB,NP,2,2,2,3
9278,GK,GK,NP,NP,2,1,2,2
9279,CAM,LW,CAM,LM,4,3,2,2
9280,RM,RM,NP,NP,3,3,3,2
9281,RWB,RWB,NP,NP,2,3,3,2
9282,CB,CB,CDM,NP,3,2,2,3
9283,CB,CB,NP,NP,1,2,2,2
9284,RB,RB,NP,NP,3,2,2,2
9285,ST,ST,NP,NP,3,2,2,2
9286,CB,CB,NP,NP,3,2,2,2
9287,CB,CB,NP,NP,3,2,2,2
9288,RM,RM,NP,NP,3,3,3,2
9289,ST,ST,CF,RW,3,3,3,1
9290,ST,LW,ST,NP,4,3,3,2
9291,GK,GK,NP,NP,3,1,2,2
9292,CDM,CDM,RB,LB,4,2,2,3
9293,CM,CM,NP,NP,4,3,3,2
9294,CB,CB,NP,NP,3,3,2,3
9295,CB,CB,NP,NP,3,2,2,3
9296,CAM,CAM,ST,NP,3,3,2,2
9297,ST,ST,NP,NP,4,3,2,3
9298,LM,LM,RM,CM,4,3,3,2
9299,GK,GK,NP,NP,2,1,2,2
9300,LB,LB,CB,NP,2,2,1,3
9301,CDM,CDM,CM,NP,3,2,2,3
9302,RM,LM,NP,NP,3,3,2,2
9303,LB,LB,NP,NP,3,2,1,2
9304,CM,CM,CDM,NP,3,2,3,3
9305,ST,ST,NP,NP,3,2,2,1
9306,ST,RM,LW,ST,4,3,3,2
9307,CDM,CB,NP,NP,3,2,2,1
9308,CB,CDM,CM,CB,3,2,1,3
9309,CAM,CAM,ST,RW,3,2,2,2
9310,LM,LM,RM,NP,2,3,3,1
9311,RWB,RWB,NP,NP,3,3,3,2
9312,CDM,CDM,CM,NP,3,3,2,3
9313,CDM,CDM,CB,NP,3,2,2,2
9314,CAM,CAM,RM,NP,3,2,3,2
9315,LW,LW,LM,NP,3,3,2,2
9316,RM,LM,LW,NP,4,3,2,2
9317,CB,CB,NP,NP,2,2,2,2
9318,LB,LB,NP,NP,2,2,3,2
9319,CB,CDM,CB,RB,3,2,2,2
9320,CDM,CDM,CM,NP,2,3,2,2
9321,LM,LM,CAM,NP,4,4,3,2
9322,ST,ST,NP,NP,4,3,2,2
9323,CAM,RW,NP,NP,3,3,2,1
9324,RM,RM,RW,ST,2,3,2,2
9325,RB,RB,RM,NP,3,2,2,3
9326,LB,LB,LM,LWB,3,2,3,2
9327,RM,RM,LM,NP,3,3,2,1
9328,CM,CDM,CM,NP,3,3,2,2
9329,CAM,RM,CAM,ST,3,3,2,1
9330,GK,GK,NP,NP,2,1,2,2
9331,CB,CB,NP,NP,3,2,1,3
9332,CM,CM,CDM,NP,3,2,2,2
9333,RB,RB,RM,NP,3,2,2,2
9334,LM,LM,NP,NP,2,2,3,3
9335,CB,CDM,CB,CM,3,2,2,3
9336,RW,RW,LW,NP,3,2,2,2
9337,CAM,CAM,LM,CM,4,4,2,2
9338,CB,CB,NP,NP,4,2,2,2
9339,CM,CDM,CM,NP,3,2,3,2
9340,CF,ST,NP,NP,4,3,2,2
9341,RB,RB,RWB,RW,3,3,3,2
9342,CDM,CDM,NP,NP,4,2,2,2
9343,CB,CB,NP,NP,3,2,2,2
9344,GK,GK,NP,NP,2,1,2,2
9345,LW,LW,ST,LM,3,3,3,3
9346,CAM,CAM,NP,NP,4,3,3,2
9347,RW,RW,LW,NP,3,3,2,2
9348,LB,CB,NP,NP,2,2,2,2
9349,LB,LB,NP,NP,3,2,3,2
9350,LB,LB,LM,NP,2,3,2,2
9351,CM,CM,CAM,NP,2,3,2,2
9352,RB,RB,NP,NP,3,3,2,2
9353,RM,RM,NP,NP,3,3,3,1
9354,CB,CB,NP,NP,3,2,2,2
9355,CB,CB,NP,NP,3,2,1,2
9356,CB,CB,NP,NP,3,2,2,3
9357,RB,RB,NP,NP,3,2,3,2
9358,CB,CB,NP,NP,2,2,1,2
9359,CDM,CDM,CM,NP,2,2,3,3
9360,CM,CDM,CM,NP,3,2,2,3
9361,CB,CB,RB,NP,3,2,2,2
9362,CB,CB,NP,NP,4,2,2,2
9363,CAM,CAM,NP,NP,3,3,2,1
9364,CB,CB,NP,NP,3,2,2,2
9365,CB,CB,NP,NP,3,2,2,2
9366,CDM,CDM,CM,NP,2,2,3,3
9367,GK,GK,NP,NP,2,1,2,2
9368,LB,LB,NP,NP,3,3,2,2
9369,LB,LB,LM,NP,2,2,2,1
9370,CAM,CAM,LM,CM,3,2,2,2
9371,LB,LB,LM,NP,3,2,2,2
9372,CAM,CAM,CM,LM,4,3,2,2
9373,RM,CAM,CM,NP,3,3,3,3
9374,CB,CB,NP,NP,3,2,2,2
9375,GK,GK,NP,NP,3,1,2,2
9376,ST,ST,NP,NP,3,2,3,2
9377,CB,CB,NP,NP,2,2,2,2
9378,RB,RB,NP,NP,4,2,3,3
9379,CDM,CDM,CM,NP,3,2,1,3
9380,RB,RB,NP,NP,2,2,2,3
9381,CAM,CAM,CM,NP,3,3,2,2
9382,RB,RB,CDM,NP,2,2,2,2
9383,RM,LW,CAM,LM,3,4,3,2
9384,RM,RM,CM,NP,3,3,2,2
9385,RB,RB,RM,CB,2,3,2,2
9386,ST,ST,LM,RM,4,3,2,2
9387,CAM,CM,RM,LM,3,3,3,2
9388,CB,CB,NP,NP,2,2,1,2
9389,LWB,LWB,LB,NP,2,3,2,2
9390,GK,GK,NP,NP,3,1,2,2
9391,RM,RM,RW,NP,4,3,3,1
9392,GK,GK,NP,NP,3,1,2,2
9393,CB,CB,LB,NP,3,2,2,2
9394,GK,GK,NP,NP,2,1,2,2
9395,CAM,RM,CM,NP,3,3,2,2
9396,CAM,CDM,CM,RM,4,3,3,3
9397,RM,RM,LM,CF,4,3,2,2
9398,ST,ST,NP,NP,3,3,2,1
9399,CB,CDM,CM,NP,3,2,2,3
9400,LM,LM,ST,NP,3,3,2,2
9401,CM,CM,CDM,NP,3,3,2,2
9402,GK,GK,NP,NP,2,1,2,2
9403,LB,LB,NP,NP,3,2,3,2
9404,GK,GK,NP,NP,3,1,2,2
9405,GK,GK,NP,NP,2,1,2,2
9406,CB,RB,NP,NP,3,2,2,2
9407,CB,CB,CDM,NP,3,2,2,2
9408,CM,CM,CDM,NP,3,3,3,2
9409,LM,LM,RM,NP,3,2,2,2
9410,ST,ST,RM,LM,2,3,2,2
9411,ST,ST,NP,NP,3,2,3,3
9412,GK,GK,NP,NP,3,1,2,2
9413,LB,LB,LM,NP,2,3,2,2
9414,GK,GK,NP,NP,3,1,2,2
9415,CB,CB,RB,NP,3,2,2,3
9416,CB,CDM,CM,NP,3,2,2,3
9417,LB,LB,LM,NP,3,3,2,3
9418,CDM,CDM,CM,NP,3,2,2,2
9419,CAM,CM,CDM,NP,3,3,2,2
9420,CB,CDM,NP,NP,3,2,2,3
9421,CAM,CM,CAM,CDM,3,2,2,2
9422,RM,ST,LM,NP,3,4,3,1
9423,CAM,CAM,LM,NP,4,3,3,2
9424,CM,CM,CDM,NP,3,2,3,2
9425,RW,CAM,CM,CDM,4,3,3,3
9426,GK,GK,NP,NP,3,1,2,2
9427,LB,LB,NP,NP,3,2,3,3
9428,CDM,CDM,NP,NP,4,3,2,2
9429,CM,CM,RB,NP,4,3,3,2
9430,RM,RM,LM,NP,3,3,2,2
9431,GK,GK,NP,NP,2,1,2,2
9432,ST,ST,NP,NP,3,3,3,2
9433,LW,CAM,RM,RW,2,3,1,2
9434,LB,LB,NP,NP,3,2,3,2
9435,CM,CM,CDM,NP,3,3,2,2
9436,GK,GK,NP,NP,2,1,2,2
9437,ST,ST,NP,NP,3,2,3,2
9438,CDM,CDM,CM,NP,3,2,2,2
9439,CAM,LW,LM,NP,4,4,3,2
9440,RM,RM,CAM,LM,4,3,3,3
9441,LB,LB,RB,LWB,3,2,2,2
9442,ST,ST,NP,NP,2,2,3,1
9443,CAM,CAM,CM,NP,3,2,3,2
9444,RWB,RB,NP,NP,3,2,3,3
9445,GK,GK,NP,NP,2,1,2,2
9446,CB,CB,RB,LB,3,2,2,2
9447,CB,CB,NP,NP,2,2,2,2
9448,CM,CM,NP,NP,3,3,3,2
9449,GK,GK,NP,NP,2,1,2,2
9450,ST,ST,NP,NP,3,2,3,1
9451,GK,GK,NP,NP,2,1,2,2
9452,CAM,LW,CAM,NP,2,3,2,2
9453,RW,RW,CF,NP,4,3,2,1
9454,CDM,LB,CB,NP,3,2,3,3
9455,CB,CB,NP,NP,3,2,1,3
9456,CM,CM,CDM,NP,3,3,2,2
9457,ST,ST,LM,NP,3,3,3,2
9458,CDM,CDM,CM,NP,3,2,2,2
9459,LW,LW,NP,NP,3,4,2,2
9460,ST,CAM,RM,ST,3,3,2,1
9461,CB,CB,CM,CDM,2,2,1,2
9462,CDM,CM,NP,NP,3,2,3,3
9463,CB,CB,NP,NP,3,2,2,2
9464,RM,ST,RM,LM,3,3,2,1
9465,RM,CM,CAM,CDM,3,3,3,3
9466,CB,CB,LB,NP,2,2,2,2
9467,RM,RM,RB,NP,3,3,2,2
9468,CM,CM,NP,NP,4,3,3,2
9469,ST,ST,NP,NP,3,2,2,2
9470,LB,LB,LWB,NP,3,3,2,2
9471,CAM,LM,NP,NP,3,4,3,2
9472,CAM,CAM,ST,NP,4,3,2,1
9473,CAM,RM,CM,LM,3,3,2,2
9474,RM,LM,RM,NP,3,4,3,2
9475,LM,LM,RM,LWB,4,2,2,2
9476,CDM,CDM,CM,CB,3,2,2,2
9477,LM,LM,LB,NP,2,2,3,3
9478,ST,ST,CF,NP,2,2,2,2
9479,RB,RB,LB,RWB,4,2,2,2
9480,RM,RM,RW,NP,3,3,2,2
9481,CB,CB,NP,NP,3,2,2,2
9482,CB,CB,NP,NP,3,2,2,3
9483,GK,GK,NP,NP,3,1,2,2
9484,ST,ST,NP,NP,3,3,2,2
9485,ST,ST,NP,NP,3,3,2,2
9486,RW,RM,NP,NP,4,3,2,1
9487,ST,ST,NP,NP,4,3,2,2
9488,GK,GK,NP,NP,3,1,2,2
9489,GK,GK,NP,NP,4,1,2,2
9490,CAM,CAM,CM,LM,3,3,2,1
9491,CB,CB,NP,NP,2,2,1,2
9492,GK,GK,NP,NP,2,1,2,2
9493,CAM,CAM,NP,NP,3,3,2,2
9494,ST,ST,RW,NP,5,2,2,2
9495,GK,GK,NP,NP,3,1,2,2
9496,RM,RM,LM,CDM,3,2,2,2
9497,CDM,CDM,CM,NP,3,3,1,3
9498,CB,CB,RB,NP,2,2,2,3
9499,CAM,LM,CM,CDM,3,3,3,3
9500,LB,LB,NP,NP,4,3,2,2
9501,RB,RB,RWB,CB,3,2,3,2
9502,LM,RM,LM,CF,4,3,3,2
9503,GK,GK,NP,NP,3,1,2,2
9504,LWB,LM,LB,NP,3,3,3,3
9505,GK,GK,NP,NP,2,1,2,2
9506,LB,LB,NP,NP,4,2,2,2
9507,ST,CAM,CM,RM,4,3,2,2
9508,GK,GK,NP,NP,2,1,2,2
9509,CAM,CDM,NP,NP,3,2,2,3
9510,CB,CB,NP,NP,3,2,1,2
9511,CM,CM,NP,NP,4,3,2,2
9512,CAM,RM,CAM,NP,3,4,3,2
9513,RM,RM,NP,NP,3,3,2,2
9514,CM,CM,CDM,NP,3,2,2,2
9515,CB,CB,NP,NP,3,2,2,2
9516,CAM,CM,CDM,NP,2,3,3,2
9517,CAM,CDM,CM,NP,3,2,2,2
9518,RB,RB,RM,NP,2,2,3,3
9519,CDM,CDM,CM,NP,4,2,2,3
9520,GK,GK,NP,NP,3,1,2,2
9521,RM,RM,ST,NP,3,3,2,2
9522,CB,CB,NP,NP,3,2,2,2
9523,RM,RM,ST,LW,3,2,2,3
9524,RM,RW,LW,NP,3,4,3,2
9525,CDM,CDM,NP,NP,2,2,2,2
9526,ST,ST,NP,NP,3,2,2,2
9527,LW,LM,RM,NP,3,3,2,2
9528,RB,RB,RWB,NP,3,2,2,2
9529,CDM,CDM,CM,NP,3,2,2,2
9530,RWB,RB,RM,CAM,5,3,3,3
9531,CB,CB,NP,NP,2,2,2,3
9532,GK,GK,NP,NP,3,1,2,2
9533,CB,CB,NP,NP,3,2,2,2
9534,CB,CDM,NP,NP,2,2,1,2
9535,ST,ST,LW,NP,3,3,2,2
9536,RWB,RM,RB,NP,2,2,3,3
9537,CB,CB,NP,NP,3,2,2,2
9538,CAM,CM,CDM,NP,3,3,2,2
9539,CB,CB,CDM,CM,3,2,2,2
9540,LM,LW,LB,NP,3,3,2,2
9541,CAM,CF,ST,LM,4,3,2,2
9542,RWB,RWB,RB,NP,3,2,3,2
9543,ST,ST,NP,NP,3,3,2,1
9544,CB,CB,NP,NP,2,2,2,3
9545,CAM,CM,RM,NP,3,2,3,3
9546,CDM,CDM,NP,NP,2,2,2,3
9547,CB,CB,RB,LB,2,2,2,2
9548,LW,ST,CAM,RM,3,3,2,2
9549,CB,CB,NP,NP,4,2,2,2
9550,RM,CAM,CM,RM,3,3,3,2
9551,RM,RM,LM,NP,2,3,2,2
9552,CB,CB,NP,NP,3,2,2,3
9553,CDM,CDM,CM,NP,3,2,2,3
9554,RM,RB,NP,NP,3,3,3,2
9555,CDM,CDM,CB,NP,3,3,2,2
9556,CB,CB,NP,NP,4,2,2,2
9557,RM,RM,LM,CAM,3,3,3,2
9558,CB,CB,NP,NP,2,2,1,3
9559,CDM,CDM,RB,CM,4,3,2,3
9560,CAM,CM,CDM,CAM,3,3,3,2
9561,CAM,CM,NP,NP,3,2,2,2
9562,LB,LB,CB,NP,2,2,3,2
9563,RB,RB,LB,CDM,3,2,2,3
9564,CB,CB,NP,NP,2,2,2,2
9565,CDM,CDM,CM,NP,3,2,1,2
9566,RM,CF,LM,NP,3,4,2,2
9567,RM,LM,LW,NP,3,3,2,2
9568,ST,ST,RM,NP,3,3,2,2
9569,CB,CB,LB,RB,3,2,2,3
9570,RWB,RB,RM,NP,3,3,2,2
9571,CAM,CAM,ST,NP,4,3,3,1
9572,CM,CDM,CM,NP,4,2,2,2
9573,ST,ST,NP,NP,3,2,2,2
9574,LB,LB,NP,NP,3,2,2,2
9575,CAM,CAM,NP,NP,3,3,2,2
9576,RM,LM,RM,CAM,3,3,3,2
9577,CM,CM,CDM,NP,3,2,2,2
9578,CB,CB,NP,NP,2,2,2,3
9579,GK,GK,NP,NP,2,1,2,2
9580,CB,CB,NP,NP,2,2,1,2
9581,RB,RB,NP,NP,2,2,3,2
9582,LB,LB,NP,NP,2,2,3,1
9583,GK,GK,NP,NP,3,1,2,2
9584,ST,CF,CAM,ST,4,3,2,2
9585,LWB,LB,NP,NP,2,2,2,2
9586,GK,GK,NP,NP,3,1,2,2
9587,LB,LB,RB,NP,2,2,2,2
9588,ST,ST,CAM,NP,3,3,3,2
9589,CAM,CM,CDM,NP,3,3,2,2
9590,LM,LM,NP,NP,3,3,2,2
9591,RB,RB,NP,NP,3,3,3,2
9592,ST,RM,NP,NP,3,4,3,2
9593,GK,GK,NP,NP,2,1,2,2
9594,LM,LM,LW,CAM,4,3,2,1
9595,LM,LB,NP,NP,2,3,2,2
9596,ST,ST,NP,NP,2,2,2,1
9597,LB,LB,NP,NP,3,2,2,1
9598,LM,LM,CM,NP,3,3,2,2
9599,ST,ST,NP,NP,3,2,3,1
9600,CAM,CAM,CM,CDM,3,2,2,3
9601,CB,CB,NP,NP,2,2,2,3
9602,CM,CDM,CM,RB,3,3,2,2
9603,RB,RB,NP,NP,2,2,3,2
9604,CDM,CM,NP,NP,3,2,2,2
9605,GK,GK,NP,NP,1,1,2,2
9606,CB,CB,NP,NP,2,2,2,3
9607,CB,CB,LB,NP,2,2,2,2
9608,CB,CB,NP,NP,2,2,1,2
9609,CB,CB,NP,NP,3,2,2,2
9610,CAM,CAM,CF,CM,4,3,3,2
9611,CB,CB,NP,NP,2,2,1,2
9612,CAM,CM,CDM,NP,3,3,1,2
9613,CAM,LW,LM,NP,3,3,3,2
9614,CB,RB,CB,NP,3,3,2,2
9615,RW,RW,LW,RB,3,2,2,2
9616,RM,RM,CAM,NP,3,3,2,2
9617,LM,RW,ST,NP,3,3,2,2
9618,CDM,CDM,NP,NP,3,2,1,3
9619,CB,RB,NP,NP,3,2,2,2
9620,RM,RM,LM,NP,3,3,2,1
9621,ST,ST,NP,NP,4,2,3,2
9622,ST,ST,NP,NP,3,3,3,2
9623,ST,ST,NP,NP,3,3,3,2
9624,CM,CDM,CM,NP,3,3,2,2
9625,ST,ST,NP,NP,2,2,2,2
9626,LW,LW,ST,NP,3,3,3,2
9627,CB,CB,NP,NP,2,2,1,2
9628,ST,ST,RW,NP,3,3,2,1
9629,CB,CDM,CB,CM,2,2,2,3
9630,LM,LM,RM,NP,2,3,3,2
9631,RB,RB,LB,NP,2,2,2,2
9632,RM,CM,LW,NP,3,3,3,3
9633,GK,GK,NP,NP,2,1,2,2
9634,CDM,CDM,CM,NP,2,2,2,2
9635,LM,LM,RM,NP,3,3,2,2
9636,RW,RM,LM,NP,2,3,2,1
9637,CB,CB,RWB,NP,3,2,2,2
9638,GK,GK,NP,NP,3,1,2,2
9639,ST,ST,NP,NP,4,3,3,2
9640,CAM,ST,LW,RW,3,3,2,1
9641,ST,ST,NP,NP,3,2,2,2
9642,CAM,CAM,CDM,NP,3,3,2,1
9643,ST,ST,NP,NP,3,4,2,2
9644,CAM,CAM,LM,RM,4,3,2,1
9645,CB,CB,NP,NP,3,2,2,3
9646,GK,GK,NP,NP,3,1,2,2
