player_id,skill,dribbling,curve,fk_accuracy,long_passing,ball_control
11759,273,64,47,48,49,65
11760,319,68,56,54,70,71
11761,284,65,47,44,65,63
11762,259,65,59,37,33,65
11763,283,64,53,45,59,62
11764,231,60,38,35,39,59
11765,299,58,52,56,65,68
11766,89,14,12,15,26,22
11767,273,59,47,39,69,59
11768,258,51,50,38,64,55
11769,285,70,71,38,43,63
11770,299,67,58,57,53,64
11771,228,49,52,25,44,58
11772,81,16,13,16,18,18
11773,231,56,42,31,45,57
11774,94,12,18,12,32,20
11775,202,47,31,27,45,52
11776,276,61,45,42,64,64
11777,281,58,57,61,42,63
11778,225,37,35,26,66,61
11779,240,57,33,39,52,59
11780,261,58,53,50,40,60
11781,286,68,45,40,65,68
11782,258,63,36,34,61,64
11783,230,45,37,40,52,56
11784,218,52,32,25,45,64
11785,272,64,60,40,48,60
11786,159,33,29,28,30,39
11787,268,67,52,35,51,63
11788,224,40,34,28,66,56
11789,308,60,62,60,62,64
11790,200,54,29,25,41,51
11791,275,63,53,42,59,58
11792,298,58,61,60,56,63
11793,280,67,57,40,53,63
11794,267,64,41,43,55,64
11795,217,39,31,35,56,56
11796,293,67,60,49,55,62
11797,244,58,29,34,63,60
11798,304,65,58,63,56,62
11799,235,67,28,29,46,65
11800,201,34,27,30,60,50
11801,315,66,59,59,65,66
11802,273,67,49,39,47,71
11803,294,61,58,57,57,61
11804,308,65,64,53,62,64
11805,181,45,23,22,39,52
11806,287,62,48,51,62,64
11807,295,63,64,62,45,61
11808,252,63,56,34,36,63
11809,270,63,36,39,67,65
11810,293,58,60,50,62,63
11811,259,63,61,22,51,62
11812,301,72,55,59,50,65
11813,272,68,51,47,43,63
11814,184,35,23,23,44,59
11815,212,36,37,29,51,59
11816,302,59,64,62,57,60
11817,262,65,52,36,45,64
11818,62,8,10,13,17,14
11819,283,69,52,45,52,65
11820,308,68,61,58,62,59
11821,292,65,51,46,65,65
11822,284,55,53,49,65,62
11823,237,55,33,32,56,61
11824,293,66,56,52,58,61
11825,238,49,35,36,59,59
11826,189,39,28,28,46,48
11827,303,63,53,58,65,64
11828,303,64,61,53,60,65
11829,257,65,44,43,42,63
11830,246,56,50,41,39,60
11831,235,57,38,28,48,64
11832,272,63,52,49,45,63
11833,261,52,42,42,63,62
11834,70,10,10,9,19,22
11835,101,16,19,13,28,25
11836,267,67,46,43,46,65
11837,315,59,63,59,68,66
11838,167,26,26,29,29,57
11839,214,43,36,29,54,52
11840,319,67,59,54,70,69
11841,155,13,50,55,17,20
11842,290,71,50,36,64,69
11843,206,55,38,33,25,55
11844,295,65,55,44,66,65
11845,269,62,48,33,62,64
11846,250,66,40,39,41,64
11847,319,66,65,61,61,66
11848,280,69,53,45,47,66
11849,301,68,60,44,62,67
11850,306,64,62,59,59,62
11851,278,64,63,32,53,66
11852,201,37,41,20,52,51
11853,334,70,68,65,63,68
11854,316,67,61,47,76,65
11855,232,50,36,29,58,59
11856,244,62,38,37,47,60
11857,336,70,66,73,58,69
11858,275,68,53,45,41,68
11859,223,52,24,37,56,54
11860,271,62,40,43,63,63
11861,139,22,34,23,25,35
11862,120,22,20,21,29,28
11863,281,63,52,49,57,60
11864,295,62,60,56,54,63
11865,281,64,52,35,62,68
11866,302,63,56,63,57,63
11867,304,64,62,52,62,64
11868,312,68,60,52,65,67
11869,113,19,24,14,38,18
11870,238,64,33,30,52,59
11871,290,69,64,44,48,65
11872,231,63,28,37,41,62
11873,72,10,17,14,13,18
11874,326,65,68,65,62,66
11875,297,68,65,46,56,62
11876,234,60,43,23,42,66
11877,218,64,36,24,28,66
11878,250,43,41,55,54,57
11879,229,46,33,31,62,57
11880,277,65,54,43,52,63
11881,324,63,64,68,64,65
11882,245,63,32,40,48,62
11883,313,68,59,62,63,61
11884,270,60,58,37,51,64
11885,281,57,63,37,62,62
11886,181,34,19,29,48,51
11887,170,34,21,22,54,39
11888,292,66,55,48,59,64
11889,261,72,42,34,48,65
11890,168,36,25,22,32,53
11891,299,65,56,47,64,67
11892,94,13,14,13,33,21
11893,319,76,63,55,50,75
11894,275,64,55,52,41,63
11895,298,70,54,49,56,69
11896,308,67,62,60,57,62
11897,295,65,48,50,65,67
11898,64,12,9,11,16,16
11899,238,60,42,30,52,54
11900,321,63,68,61,65,64
11901,313,63,70,66,53,61
11902,279,64,58,65,30,62
11903,280,64,51,48,56,61
11904,313,70,65,54,60,64
11905,325,68,61,57,68,71
11906,298,64,49,56,65,64
11907,277,60,53,40,62,62
11908,244,64,43,38,44,55
11909,287,58,56,54,57,62
11910,314,65,69,61,55,64
11911,186,26,23,27,55,55
11912,271,63,53,55,39,61
11913,277,55,48,47,65,62
11914,303,64,47,61,65,66
11915,257,41,51,59,52,54
11916,218,56,22,56,24,60
11917,302,66,56,52,64,64
11918,85,11,12,15,23,24
11919,294,71,58,42,58,65
11920,248,65,57,28,36,62
11921,305,64,40,67,68,66
11922,311,68,61,51,63,68
11923,249,48,34,49,51,67
11924,295,62,60,53,58,62
11925,306,61,64,52,65,64
11926,269,61,61,29,55,63
11927,240,46,59,26,56,53
11928,74,11,14,12,23,14
11929,190,39,22,29,47,53
11930,268,68,58,40,42,60
11931,291,63,48,47,67,66
11932,277,64,59,41,51,62
11933,306,66,54,53,66,67
11934,297,64,60,52,59,62
11935,309,64,64,60,56,65
11936,259,60,40,39,59,61
11937,255,49,50,47,57,52
11938,229,69,37,29,28,66
11939,324,71,63,58,62,70
11940,171,35,23,24,40,49
11941,280,66,45,47,58,64
11942,269,68,53,32,53,63
11943,318,69,64,58,59,68
11944,240,56,51,34,46,53
11945,255,56,50,46,41,62
11946,217,49,42,37,25,64
11947,200,35,30,38,49,48
11948,75,13,11,13,22,16
11949,279,62,59,41,54,63
11950,113,15,14,22,31,31
11951,257,70,38,45,41,63
11952,300,60,53,51,71,65
11953,325,60,68,70,64,63
11954,262,58,42,38,62,62
11955,67,9,10,13,19,16
11956,289,68,60,40,60,61
11957,75,13,12,14,21,15
11958,239,53,49,32,50,55
11959,260,61,48,37,51,63
11960,75,14,12,15,22,12
11961,171,23,20,24,52,52
11962,224,48,35,34,52,55
11963,296,67,55,50,61,63
11964,202,36,32,32,47,55
11965,254,59,41,38,55,61
11966,286,61,57,44,61,63
11967,282,60,49,48,64,61
11968,272,60,58,34,59,61
11969,246,51,39,38,59,59
11970,233,58,33,28,51,63
11971,324,61,66,67,65,65
11972,206,56,38,28,26,58
11973,246,62,35,33,52,64
11974,237,55,42,37,47,56
11975,244,64,45,31,42,62
11976,265,75,46,37,45,62
11977,300,62,55,57,62,64
11978,291,64,62,41,60,64
11979,264,55,46,49,60,54
11980,290,61,59,58,50,62
11981,327,64,72,55,72,64
11982,257,64,43,35,52,63
11983,309,67,62,56,60,64
11984,250,58,29,41,64,58
11985,224,63,39,29,33,60
11986,182,32,27,29,34,60
11987,236,53,50,27,48,58
11988,306,62,61,60,60,63
11989,325,65,61,64,68,67
11990,238,62,30,32,54,60
11991,242,51,45,40,51,55
11992,242,61,31,31,55,64
11993,265,64,53,45,43,60
11994,278,62,47,49,55,65
11995,220,54,35,33,39,59
11996,235,42,47,53,45,48
11997,251,66,44,40,36,65
11998,187,41,33,32,38,43
11999,290,69,63,48,43,67
12000,285,61,54,55,55,60
12001,238,62,39,32,47,58
12002,219,68,39,37,32,43
12003,277,59,39,48,67,64
12004,297,69,52,61,48,67
12005,196,33,27,28,60,48
12006,276,56,69,42,49,60
12007,218,59,41,32,29,57
12008,247,53,32,35,60,67
12009,177,35,21,29,42,50
12010,235,52,46,36,45,56
12011,271,66,58,35,47,65
12012,316,73,69,54,54,66
12013,300,57,64,58,61,60
12014,316,66,65,49,72,64
12015,293,66,63,45,57,62
12016,211,43,29,30,56,53
12017,59,8,13,16,12,10
12018,244,55,37,37,53,62
12019,317,61,71,59,63,63
12020,286,42,66,66,54,58
12021,249,63,41,32,51,62
12022,294,64,56,46,63,65
12023,214,41,38,41,47,47
12024,269,70,45,39,43,72
12025,231,60,44,27,40,60
12026,330,65,79,70,53,63
12027,309,64,46,61,72,66
12028,139,37,15,14,29,44
12029,179,33,27,25,53,41
12030,163,25,28,29,33,48
12031,286,70,57,47,47,65
12032,285,58,52,51,63,61
12033,253,60,41,33,60,59
12034,229,63,32,29,43,62
12035,260,62,35,35,62,66
12036,254,54,43,41,56,60
12037,90,11,14,13,29,23
12038,260,62,43,29,62,64
12039,251,55,42,30,63,61
12040,254,53,42,33,63,63
12041,224,49,39,32,54,50
12042,271,65,46,39,59,62
12043,242,63,54,29,35,61
12044,292,65,51,49,66,61
12045,275,65,54,51,45,60
12046,295,65,58,40,65,67
12047,228,55,35,37,47,54
12048,283,55,60,48,58,62
12049,269,60,53,42,52,62
12050,310,65,64,61,57,63
12051,257,61,49,44,41,62
12052,272,61,52,53,44,62
12053,232,56,31,30,53,62
12054,264,56,45,46,63,54
12055,239,63,38,32,46,60
12056,199,45,38,26,41,49
12057,79,10,12,11,29,17
12058,160,28,27,28,40,37
12059,260,61,47,39,53,60
12060,65,6,10,13,26,10
12061,303,63,67,57,55,61
12062,75,9,11,14,24,17
12063,183,28,22,27,52,54
12064,289,63,48,62,56,60
12065,270,66,43,47,55,59
12066,204,52,30,31,35,56
12067,287,63,49,59,53,63
12068,191,41,31,27,49,43
12069,159,33,23,21,44,38
12070,93,20,14,19,18,22
12071,315,62,63,57,66,67
12072,236,50,36,34,57,59
12073,294,69,59,52,46,68
12074,249,55,37,39,56,62
12075,170,32,26,30,44,38
12076,95,18,14,13,27,23
12077,246,52,32,38,62,62
12078,324,67,64,66,61,66
12079,287,63,55,47,60,62
12080,235,65,31,27,51,61
12081,263,55,43,41,61,63
12082,209,50,27,27,48,57
12083,298,59,62,63,56,58
12084,236,61,42,34,38,61
12085,100,10,19,12,32,27
12086,246,54,45,30,55,62
12087,269,59,43,42,62,63
12088,234,52,53,26,47,56
12089,251,58,38,34,62,59
12090,231,63,32,31,45,60
12091,227,55,28,33,55,56
12092,278,65,53,35,62,63
12093,97,14,19,18,26,20
12094,67,10,11,11,18,17
12095,250,65,35,31,55,64
12096,311,65,57,63,62,64
12097,297,59,56,60,61,61
12098,264,62,59,37,46,60
12099,278,66,63,62,33,54
12100,214,40,48,26,48,52
12101,322,71,62,61,62,66
12102,301,66,60,46,63,66
12103,266,63,52,33,57,61
12104,272,58,50,39,62,63
12105,290,62,54,58,55,61
12106,204,45,27,30,49,53
12107,287,67,58,41,55,66
12108,240,55,46,41,44,54
12109,222,45,37,33,52,55
12110,206,51,21,23,56,55
12111,289,62,56,47,61,63
12112,222,63,40,26,30,63
12113,212,52,38,27,45,50
12114,199,46,26,26,50,51
12115,86,5,22,13,24,22
12116,282,64,61,42,54,61
12117,277,60,48,42,65,62
12118,278,66,39,58,51,64
12119,303,70,62,58,50,63
12120,253,51,52,43,47,60
12121,310,70,50,50,72,68
12122,260,58,48,30,59,65
12123,264,61,51,44,48,60
12124,235,59,34,30,51,61
12125,230,53,28,31,60,58
12126,283,57,58,43,63,62
12127,71,5,12,13,29,12
12128,338,67,71,70,63,67
12129,153,27,19,20,40,47
12130,294,64,58,58,52,62
12131,285,64,64,50,42,65
12132,287,64,52,48,59,64
12133,85,19,10,12,22,22
12134,255,61,46,38,50,60
12135,303,58,64,61,58,62
12136,280,66,56,49,45,64
12137,276,64,67,30,50,65
12138,206,35,42,24,55,50
12139,251,71,44,34,39,63
12140,250,60,51,38,39,62
12141,300,64,52,53,67,64
12142,215,60,36,28,33,58
12143,92,14,19,6,39,14
12144,232,60,28,31,54,59
12145,289,64,58,52,54,61
12146,261,62,38,41,58,62
12147,275,62,42,45,63,63
12148,210,42,40,21,55,52
12149,250,63,50,40,36,61
12150,246,44,36,49,63,54
12151,68,13,10,11,20,14
12152,264,60,51,41,48,64
12153,279,60,42,45,66,66
12154,319,66,63,59,63,68
12155,217,48,37,25,54,53
12156,316,66,63,55,65,67
12157,269,62,55,33,57,62
12158,280,63,58,38,58,63
12159,189,32,33,31,48,45
12160,152,20,28,23,29,52
12161,223,49,34,24,47,69
12162,292,71,49,46,58,68
12163,287,63,56,49,54,65
12164,287,64,67,59,31,66
12165,219,43,28,28,63,57
12166,268,55,61,37,55,60
12167,243,54,42,38,52,57
12168,280,61,49,44,62,64
12169,208,37,38,25,54,54
12170,307,70,55,55,57,70
12171,271,58,59,48,48,58
12172,294,67,56,42,60,69
12173,233,54,49,34,34,62
12174,167,33,33,30,29,42
12175,270,62,51,31,62,64
12176,275,66,50,41,54,64
12177,268,53,55,43,55,62
12178,191,49,25,19,45,53
12179,271,63,52,46,50,60
12180,255,66,45,32,48,64
12181,241,56,41,39,43,62
12182,64,7,12,11,22,12
12183,272,65,54,42,47,64
12184,252,57,55,30,49,61
12185,74,9,12,14,23,16
12186,302,58,60,60,63,61
12187,78,14,10,14,18,22
12188,307,58,59,58,63,69
12189,74,7,14,14,29,10
12190,275,68,56,46,41,64
12191,242,62,37,37,43,63
12192,318,67,58,61,65,67
12193,285,63,56,45,56,65
12194,243,64,47,37,37,58
12195,277,57,46,50,62,62
12196,274,60,54,38,61,61
12197,277,68,58,45,40,66
12198,257,55,47,39,60,56
12199,267,58,55,51,44,59
12200,252,61,45,42,41,63
12201,232,52,37,38,50,55
12202,272,62,57,32,59,62
12203,280,56,51,47,63,63
12204,267,62,36,41,62,66
12205,269,62,58,32,56,61
12206,280,68,41,47,57,67
12207,225,62,39,35,29,60
12208,208,47,23,29,55,54
12209,277,60,57,58,47,55
12210,94,14,20,17,26,17
12211,258,52,44,48,57,57
12212,303,68,58,43,65,69
12213,245,58,47,41,39,60
12214,308,67,58,58,60,65
12215,228,30,43,40,62,53
12216,242,61,47,35,37,62
12217,231,58,32,27,64,50
12218,314,65,67,68,50,64
12219,270,65,47,40,55,63
12220,285,64,67,52,39,63
12221,202,47,33,33,35,54
12222,94,13,16,18,18,29
12223,245,57,53,39,34,62
12224,225,51,39,33,51,51
12225,277,65,55,56,36,65
12226,272,64,57,33,58,60
12227,297,70,57,44,58,68
12228,193,28,30,47,35,53
12229,261,58,39,40,62,62
12230,242,48,33,31,66,64
12231,272,67,61,40,39,65
12232,314,66,54,62,65,67
12233,89,18,13,16,23,19
12234,313,62,64,64,55,68
12235,166,22,24,41,35,44
12236,88,7,24,23,18,16
12237,257,61,48,36,50,62
12238,67,10,13,11,13,20
12239,205,46,26,21,52,60
12240,278,61,51,47,56,63
12241,188,46,23,28,30,61
12242,204,39,34,27,45,59
12243,253,60,54,42,39,58
12244,265,59,56,44,43,63
12245,269,63,51,40,47,68
12246,227,53,27,27,64,56
12247,271,57,49,38,62,65
12248,256,57,64,38,41,56
12249,119,23,14,21,37,24
12250,183,35,34,27,46,41
12251,264,62,47,37,56,62
12252,222,58,34,33,33,64
12253,274,67,53,44,44,66
12254,221,66,35,30,25,65
12255,322,66,67,66,55,68
12256,79,8,13,14,27,17
12257,251,59,47,41,43,61
12258,283,59,51,48,63,62
12259,284,67,51,44,58,64
12260,315,61,64,65,63,62
12261,238,58,34,33,54,59
12262,246,61,44,23,56,62
12263,265,59,37,38,59,72
12264,93,19,10,17,28,19
12265,281,69,56,53,40,63
12266,234,61,43,34,36,60
12267,264,58,58,30,57,61
12268,253,59,52,43,35,64
12269,237,64,40,35,41,57
12270,242,47,32,36,66,61
12271,185,38,19,21,59,48
12272,226,58,41,44,36,47
12273,304,64,54,64,59,63
12274,321,63,71,60,63,64
12275,180,36,28,36,39,41
12276,211,56,28,33,54,40
12277,287,60,49,42,68,68
12278,340,63,60,74,71,72
12279,321,62,63,69,59,68
12280,270,60,44,43,60,63
12281,61,9,10,11,20,11
12282,277,69,48,41,52,67
12283,295,67,66,47,49,66
12284,214,58,34,26,34,62
12285,314,65,66,60,55,68
12286,260,53,50,47,56,54
12287,253,60,50,45,36,62
12288,299,66,56,50,61,66
12289,269,55,36,54,62,62
12290,64,11,13,12,15,13
12291,230,53,30,24,61,62
12292,292,59,62,44,66,61
12293,313,68,57,50,70,68
12294,311,60,61,60,65,65
12295,282,64,56,42,58,62
12296,94,13,20,18,19,24
12297,75,14,13,15,21,12
12298,272,59,49,41,59,64
12299,96,12,20,15,24,25
12300,306,68,55,59,57,67
12301,277,55,59,46,60,57
12302,253,70,49,35,34,65
12303,192,40,25,24,53,50
12304,276,60,42,45,65,64
12305,291,64,50,55,58,64
12306,296,63,57,48,63,65
12307,89,10,17,10,27,25
12308,289,61,54,42,70,62
12309,291,62,59,53,57,60
12310,81,11,10,20,17,23
12311,248,62,45,44,44,53
12312,220,48,38,32,51,51
12313,342,67,72,68,65,70
12314,269,66,45,41,54,63
12315,80,14,12,11,27,16
12316,189,47,31,27,22,62
12317,258,65,46,38,50,59
12318,256,52,48,48,54,54
12319,283,60,53,43,64,63
12320,55,8,10,11,16,10
12321,254,55,45,38,60,56
12322,312,59,68,65,59,61
12323,294,66,63,52,48,65
12324,197,38,31,26,43,59
12325,252,57,47,37,53,58
12326,300,59,59,58,61,63
12327,292,56,62,58,59,57
12328,65,12,10,10,20,13
12329,223,35,51,30,38,69
12330,91,14,15,14,25,23
12331,95,12,13,20,20,30
12332,68,8,13,10,23,14
12333,310,67,53,58,72,60
12334,286,71,55,40,55,65
12335,191,38,34,31,38,50
12336,327,64,69,68,61,65
12337,178,37,23,21,39,58
12338,219,36,31,35,59,58
12339,187,32,24,19,60,52
12340,291,64,44,48,68,67
12341,235,57,38,31,48,61
12342,299,65,64,52,53,65
12343,245,60,43,35,45,62
12344,92,20,12,13,25,22
12345,296,57,55,53,66,65
12346,327,62,68,65,67,65
12347,266,59,39,44,61,63
12348,253,68,49,34,38,64
12349,317,68,62,59,60,68
12350,256,58,54,29,60,55
12351,234,48,33,35,55,63
12352,264,62,47,42,53,60
12353,250,60,49,44,42,55
12354,203,53,29,26,36,59
12355,259,59,58,34,47,61
12356,60,7,10,11,21,11
12357,188,33,35,33,35,52
12358,301,68,66,45,59,63
12359,216,59,34,34,35,54
12360,190,35,27,37,46,45
12361,301,70,56,51,57,67
12362,137,18,25,26,23,45
12363,252,57,53,41,40,61
12364,272,68,53,28,59,64
12365,221,57,48,25,33,58
12366,242,64,42,32,42,62
12367,236,55,34,42,48,57
12368,291,65,54,44,63,65
12369,79,8,13,12,24,22
12370,308,68,54,64,60,62
12371,306,68,58,49,64,67
12372,315,66,63,60,60,66
12373,92,11,11,13,37,20
12374,249,57,49,41,42,60
12375,275,63,53,50,44,65
12376,309,71,64,57,48,69
12377,320,60,68,61,65,66
12378,89,13,19,14,19,24
12379,294,70,53,48,55,68
12380,185,43,29,24,41,48
12381,290,64,53,51,58,64
12382,264,68,40,45,48,63
12383,264,60,24,55,63,62
12384,241,57,33,31,61,59
12385,263,61,44,42,55,61
12386,282,63,53,42,59,65
12387,85,11,11,20,26,17
12388,246,64,49,34,38,61
12389,90,14,13,18,24,21
12390,301,61,59,60,60,61
12391,300,68,58,46,60,68
12392,192,40,30,34,41,47
12393,285,65,51,42,60,67
12394,296,64,50,48,68,66
12395,320,66,66,52,67,69
12396,257,60,53,28,57,59
12397,241,60,35,60,29,57
12398,284,60,52,42,64,66
12399,222,25,43,42,54,58
12400,318,72,58,55,60,73
12401,239,62,40,31,44,62
12402,168,27,26,34,33,48
12403,222,61,28,29,45,59
12404,98,13,14,14,35,22
12405,261,59,37,34,65,66
12406,252,57,40,39,59,57
12407,302,66,61,41,65,69
12408,288,67,57,44,55,65
12409,291,66,59,55,42,69
12410,271,57,54,49,51,60
12411,236,58,38,38,42,60
12412,294,68,54,40,65,67
12413,72,12,13,14,18,15
12414,82,12,12,13,30,15
12415,280,50,52,59,60,59
12416,256,65,49,37,42,63
12417,266,62,41,37,57,69
12418,271,64,49,41,52,65
12419,97,10,10,13,45,19
12420,274,60,59,48,45,62
12421,257,59,58,38,39,63
12422,214,41,38,36,46,53
12423,290,65,51,47,65,62
12424,83,12,14,14,29,14
12425,320,70,55,66,56,73
12426,189,55,26,31,29,48
12427,306,70,57,52,60,67
12428,288,66,50,46,61,65
12429,245,65,42,36,40,62
12430,304,64,57,53,64,66
12431,285,60,56,51,53,65
12432,296,66,55,51,60,64
12433,268,63,59,41,42,63
12434,313,61,64,70,54,64
12435,278,68,53,42,46,69
12436,218,65,40,36,32,45
12437,287,60,52,46,62,67
12438,266,65,42,38,59,62
12439,61,10,12,14,11,14
12440,234,58,49,30,36,61
12441,256,65,49,29,51,62
12442,276,58,54,54,54,56
12443,94,13,17,13,33,18
12444,217,58,30,26,40,63
12445,279,65,48,42,59,65
12446,295,63,56,51,63,62
12447,252,53,41,44,56,58
12448,234,65,36,28,45,60
12449,182,34,25,22,53,48
12450,256,50,48,48,57,53
12451,277,63,40,43,65,66
12452,289,63,48,55,59,64
12453,321,72,68,53,58,70
12454,285,67,53,49,52,64
12455,257,67,53,35,39,63
12456,177,31,32,31,43,40
12457,231,57,34,37,41,62
12458,267,63,46,40,49,69
12459,324,64,65,54,71,70
12460,299,65,60,62,54,58
12461,232,55,32,38,47,60
12462,311,68,51,65,59,68
12463,299,70,58,60,45,66
12464,256,55,41,38,57,65
12465,88,11,20,10,24,23
12466,189,42,31,30,38,48
12467,275,60,58,34,62,61
12468,234,63,31,30,49,61
12469,234,49,39,36,57,53
12470,270,62,46,47,46,69
12471,298,64,62,48,58,66
12472,285,66,50,47,58,64
12473,314,65,57,57,67,68
12474,287,64,44,53,62,64
12475,338,65,68,69,68,68
12476,227,55,29,32,55,56
12477,272,69,50,42,46,65
12478,256,60,40,40,53,63
12479,102,15,16,11,36,24
12480,256,55,41,42,56,62
12481,291,63,61,48,59,60
12482,240,55,45,28,48,64
12483,237,54,35,34,54,60
12484,321,71,60,51,71,68
12485,260,64,46,43,44,63
12486,197,51,26,28,32,60
12487,319,61,65,64,64,65
12488,272,63,53,31,61,64
12489,69,12,13,10,23,11
12490,83,13,10,15,22,23
12491,249,51,36,46,55,61
12492,74,13,13,13,24,11
12493,87,11,17,16,24,19
12494,257,63,50,33,49,62
12495,273,62,42,39,65,65
12496,72,12,13,12,17,18
12497,251,56,32,46,57,60
12498,297,61,58,55,60,63
12499,321,67,65,66,58,65
12500,72,12,14,10,22,14
12501,220,58,38,33,31,60
12502,224,53,28,35,52,56
12503,284,66,58,44,53,63
12504,82,7,12,13,34,16
12505,198,38,28,31,49,52
12506,268,63,59,43,42,61
12507,252,58,48,37,52,57
12508,268,63,58,51,34,62
12509,207,50,32,25,48,52
12510,289,65,55,43,61,65
12511,285,62,48,47,63,65
12512,273,65,56,33,51,68
12513,303,64,56,61,59,63
12514,290,70,56,50,49,65
12515,201,51,27,17,48,58
12516,232,60,34,34,51,53
12517,301,66,59,52,62,62
12518,319,68,63,66,57,65
12519,91,19,13,10,28,21
12520,334,64,73,69,62,66
12521,280,61,52,52,53,62
12522,296,61,59,59,55,62
12523,265,67,45,39,51,63
12524,64,10,12,14,16,12
12525,100,12,35,13,21,19
12526,258,62,36,36,60,64
12527,77,9,11,13,29,15
12528,190,36,30,26,42,56
12529,213,53,23,30,44,63
12530,291,63,53,53,59,63
12531,301,62,56,52,65,66
12532,268,61,48,51,44,64
12533,315,64,68,66,54,63
12534,267,62,69,32,39,65
12535,277,61,62,42,52,60
12536,306,62,59,46,72,67
12537,275,59,45,41,67,63
12538,232,48,36,32,55,61
12539,277,63,46,40,62,66
12540,249,51,40,33,62,63
12541,80,12,12,11,27,18
12542,244,53,49,37,49,56
12543,234,58,45,46,22,63
12544,290,58,54,59,58,61
12545,263,61,43,33,61,65
12546,269,59,52,49,47,62
12547,293,64,60,50,55,64
12548,256,66,39,35,49,67
12549,83,11,14,12,28,18
12550,292,65,51,48,62,66
12551,330,69,65,73,56,67
12552,311,68,59,57,59,68
12553,231,63,34,22,49,63
12554,206,63,26,26,30,61
12555,217,37,38,23,56,63
12556,258,55,44,36,59,64
12557,304,66,53,51,68,66
12558,272,62,53,43,54,60
12559,263,62,42,36,58,65
12560,298,62,57,58,58,63
12561,149,33,28,26,32,30
12562,219,55,27,29,55,53
12563,239,61,36,39,52,51
12564,201,42,35,34,46,44
12565,102,20,12,17,28,25
12566,253,62,53,28,49,61
12567,130,16,26,16,40,32
12568,262,54,46,47,52,63
12569,84,17,20,11,17,19
12570,287,58,55,56,56,62
12571,281,68,61,36,51,65
12572,284,65,56,48,52,63
12573,108,17,20,15,29,27
12574,84,14,18,16,16,20
12575,53,12,11,9,11,10
12576,266,69,54,33,44,66
12577,279,55,51,56,59,58
12578,277,62,57,43,56,59
12579,248,59,39,32,55,63
12580,235,54,39,36,55,51
12581,196,35,32,27,48,54
12582,205,47,41,28,37,52
12583,301,59,62,50,64,66
12584,172,31,28,33,35,45
12585,230,56,36,37,44,57
12586,306,60,59,56,67,64
12587,280,57,57,43,62,61
12588,199,36,39,30,32,62
12589,340,62,73,62,75,68
12590,239,56,42,38,41,62
12591,305,62,61,63,55,64
12592,243,60,51,34,38,60
12593,271,57,53,61,42,58
12594,216,38,32,50,41,55
12595,255,52,34,40,64,65
12596,237,51,36,32,57,61
12597,270,64,47,48,46,65
12598,79,9,11,10,33,16
12599,284,64,53,54,52,61
12600,212,58,25,29,48,52
12601,84,10,13,19,20,22
12602,209,32,32,31,53,61
12603,290,60,67,62,43,58
12604,66,9,10,13,22,12
12605,273,61,52,40,59,61
12606,296,68,57,58,47,66
12607,240,64,41,33,38,64
12608,282,65,48,42,59,68
12609,214,36,36,36,45,61
12610,279,59,52,50,57,61
12611,256,63,54,39,40,60
12612,244,59,50,31,39,65
12613,291,63,52,49,63,64
12614,173,31,29,30,33,50
12615,199,38,29,28,54,50
12616,256,59,44,35,59,59
12617,261,59,47,45,46,64
12618,231,43,57,42,45,44
12619,222,55,42,27,33,65
12620,275,59,58,47,51,60
12621,254,67,37,33,55,62
12622,264,60,46,40,57,61
12623,265,53,45,47,58,62
12624,323,69,62,70,54,68
12625,228,45,46,34,48,55
12626,170,39,25,28,33,45
12627,238,52,56,27,50,53
12628,289,60,52,52,59,66
12629,297,62,58,45,68,64
12630,294,65,64,40,61,64
12631,77,14,14,13,19,17
12632,308,58,61,59,66,64
12633,171,31,29,24,43,44
12634,270,66,50,43,49,62
12635,227,58,41,35,37,56
12636,258,63,44,36,57,58
